Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","96","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","1302","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","917","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5123","Pertes","2513","Orge et produits","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","1895","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","980","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","81","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","74","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5123","Pertes","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","92","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","89","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","123","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","116","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","255","Belgique","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","62","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","45","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","23","Belize","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","138","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","135","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","704","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","61","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","552","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","1266","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","460","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","346","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","441","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","23","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","53","Bénin","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
